State,Year,Type,Count,Clean
Delaware,2022,Ethanol/Flex (E85),66200,1
Delaware,2022,Compressed Natural Gas (CNG),0,1
Delaware,2022,Propane,0,1
Delaware,2022,Hydrogen,0,1
Delaware,2022,Methanol,0,1
Delaware,2022,Gasoline,795400,0
Delaware,2022,Diesel,14500,0
Delaware,2022,Unknown Fuel,5100,0
District of Columbia,2022,Electric (EV),5900,1
District of Columbia,2022,Plug-In Hybrid Electric (PHEV),3200,1
District of Columbia,2022,Hybrid Electric (HEV),17200,1
District of Columbia,2022,Biodiesel,400,1
District of Columbia,2022,Ethanol/Flex (E85),17800,1
District of Columbia,2022,Compressed Natural Gas (CNG),100,1
District of Columbia,2022,Propane,0,1
District of Columbia,2022,Hydrogen,0,1
District of Columbia,2022,Methanol,0,1
District of Columbia,2022,Gasoline,272200,0
District of Columbia,2022,Diesel,2000,0
District of Columbia,2022,Unknown Fuel,600,0
Florida,2022,Electric (EV),168000,1
Florida,2022,Plug-In Hybrid Electric (PHEV),45800,1
Florida,2022,Hybrid Electric (HEV),338700,1
Florida,2022,Biodiesel,150900,1
Florida,2022,Ethanol/Flex (E85),1137200,1
Florida,2022,Compressed Natural Gas (CNG),400,1
Florida,2022,Propane,100,1
Florida,2022,Hydrogen,0,1
Florida,2022,Methanol,0,1
Florida,2022,Gasoline,15846500,0
Florida,2022,Diesel,343500,0
Florida,2022,Unknown Fuel,97200,0
Georgia,2022,Electric (EV),60100,1
Georgia,2022,Plug-In Hybrid Electric (PHEV),18100,1
Georgia,2022,Hybrid Electric (HEV),147200,1
Georgia,2022,Biodiesel,82500,1
Georgia,2022,Ethanol/Flex (E85),745000,1
Georgia,2022,Compressed Natural Gas (CNG),300,1
Georgia,2022,Propane,300,1
Georgia,2022,Hydrogen,0,1
Georgia,2022,Methanol,0,1
Georgia,2022,Gasoline,8204500,0
Georgia,2022,Diesel,205900,0
Georgia,2022,Unknown Fuel,78500,0
Hawaii,2022,Electric (EV),19800,1
Hawaii,2022,Plug-In Hybrid Electric (PHEV),5600,1
Hawaii,2022,Hybrid Electric (HEV),32600,1
Hawaii,2022,Biodiesel,3100,1
Hawaii,2022,Ethanol/Flex (E85),39900,1
Hawaii,2022,Compressed Natural Gas (CNG),0,1
Hawaii,2022,Propane,0,1
Hawaii,2022,Hydrogen,0,1
Hawaii,2022,Methanol,0,1
Hawaii,2022,Gasoline,960000,0
Hawaii,2022,Diesel,15500,0
Hawaii,2022,Unknown Fuel,4000,0
Idaho,2022,Electric (EV),5900,1
Idaho,2022,Plug-In Hybrid Electric (PHEV),3500,1
Idaho,2022,Hybrid Electric (HEV),36500,1
Idaho,2022,Biodiesel,40300,1
Idaho,2022,Ethanol/Flex (E85),133300,1
Idaho,2022,Compressed Natural Gas (CNG),100,1
Idaho,2022,Propane,100,1
Idaho,2022,Hydrogen,0,1
Idaho,2022,Methanol,0,1
Idaho,2022,Gasoline,1545500,0
Idaho,2022,Diesel,136000,0
Idaho,2022,Unknown Fuel,33000,0
Illinois,2022,Electric (EV),66900,1
Illinois,2022,Plug-In Hybrid Electric (PHEV),25700,1
Illinois,2022,Hybrid Electric (HEV),244100,1
Illinois,2022,Biodiesel,55400,1
Illinois,2022,Ethanol/Flex (E85),807900,1
Illinois,2022,Compressed Natural Gas (CNG),300,1
Illinois,2022,Propane,0,1
Illinois,2022,Hydrogen,0,1
Illinois,2022,Methanol,0,1
Illinois,2022,Gasoline,8606400,0
Illinois,2022,Diesel,171300,0
Illinois,2022,Unknown Fuel,59500,0
Indiana,2022,Electric (EV),17700,1
Indiana,2022,Plug-In Hybrid Electric (PHEV),10100,1
Indiana,2022,Hybrid Electric (HEV),100900,1
Indiana,2022,Biodiesel,49100,1
Indiana,2022,Ethanol/Flex (E85),587100,1
Indiana,2022,Compressed Natural Gas (CNG),300,1
Indiana,2022,Propane,0,1
Indiana,2022,Hydrogen,0,1
Indiana,2022,Methanol,0,1
Indiana,2022,Gasoline,5116800,0
Indiana,2022,Diesel,153500,0
Indiana,2022,Unknown Fuel,58900,0
Iowa,2022,Electric (EV),6200,1
Iowa,2022,Plug-In Hybrid Electric (PHEV),4900,1
Iowa,2022,Hybrid Electric (HEV),48600,1
Iowa,2022,Biodiesel,37000,1
Iowa,2022,Ethanol/Flex (E85),338900,1
Iowa,2022,Compressed Natural Gas (CNG),100,1
Iowa,2022,Propane,0,1
Iowa,2022,Hydrogen,0,1
Iowa,2022,Methanol,0,1
Iowa,2022,Gasoline,2521300,0
Iowa,2022,Diesel,103000,0
Iowa,2022,Unknown Fuel,58200,0
Kansas,2022,Electric (EV),7600,1
Kansas,2022,Plug-In Hybrid Electric (PHEV),4300,1
Kansas,2022,Hybrid Electric (HEV),43500,1
Kansas,2022,Biodiesel,25000,1
Kansas,2022,Ethanol/Flex (E85),260100,1
Kansas,2022,Compressed Natural Gas (CNG),200,1
Kansas,2022,Propane,100,1
Kansas,2022,Hydrogen,0,1
Kansas,2022,Methanol,0,1
Kansas,2022,Gasoline,2159200,0
Kansas,2022,Diesel,87000,0
Kansas,2022,Unknown Fuel,17600,0
Kentucky,2022,Electric (EV),7600,1
Kentucky,2022,Plug-In Hybrid Electric (PHEV),4400,1
Kentucky,2022,Hybrid Electric (HEV),55800,1
Kentucky,2022,Biodiesel,32300,1
Kentucky,2022,Ethanol/Flex (E85),363800,1
Kentucky,2022,Compressed Natural Gas (CNG),300,1
Kentucky,2022,Propane,0,1
Kentucky,2022,Hydrogen,0,1
Kentucky,2022,Methanol,0,1
Kentucky,2022,Gasoline,3368800,0
Kentucky,2022,Diesel,115800,0
Kentucky,2022,Unknown Fuel,25800,0
Louisiana,2022,Electric (EV),5900,1
Louisiana,2022,Plug-In Hybrid Electric (PHEV),2900,1
Louisiana,2022,Hybrid Electric (HEV),31400,1
Louisiana,2022,Biodiesel,60100,1
Louisiana,2022,Ethanol/Flex (E85),397500,1
Louisiana,2022,Compressed Natural Gas (CNG),100,1
Louisiana,2022,Propane,0,1
Louisiana,2022,Hydrogen,0,1
Louisiana,2022,Methanol,0,1
Louisiana,2022,Gasoline,3159000,0
Louisiana,2022,Diesel,115400,0
Louisiana,2022,Unknown Fuel,19900,0
Maine,2022,Electric (EV),5000,1
Maine,2022,Plug-In Hybrid Electric (PHEV),5700,1
Maine,2022,Hybrid Electric (HEV),28900,1
Maine,2022,Biodiesel,10500,1
Maine,2022,Ethanol/Flex (E85),109100,1
Maine,2022,Compressed Natural Gas (CNG),0,1
Maine,2022,Propane,0,1
Maine,2022,Hydrogen,0,1
Maine,2022,Methanol,0,1
Maine,2022,Gasoline,1028100,0
Maine,2022,Diesel,26800,0
Maine,2022,Unknown Fuel,7900,0
Maryland,2022,Electric (EV),46100,1
Maryland,2022,Plug-In Hybrid Electric (PHEV),22900,1
Maryland,2022,Hybrid Electric (HEV),146200,1
Maryland,2022,Biodiesel,30300,1
Maryland,2022,Ethanol/Flex (E85),326900,1
Maryland,2022,Compressed Natural Gas (CNG),300,1
Maryland,2022,Propane,0,1
Maryland,2022,Hydrogen,0,1
Maryland,2022,Methanol,0,1
Maryland,2022,Gasoline,4373900,0
Maryland,2022,Diesel,88400,0
Maryland,2022,Unknown Fuel,31800,0
Massachusetts,2022,Electric (EV),49400,1
Massachusetts,2022,Plug-In Hybrid Electric (PHEV),30500,1
Massachusetts,2022,Hybrid Electric (HEV),158600,1
Massachusetts,2022,Biodiesel,19500,1
Massachusetts,2022,Ethanol/Flex (E85),297000,1
Massachusetts,2022,Compressed Natural Gas (CNG),200,1
Massachusetts,2022,Propane,0,1
Massachusetts,2022,Hydrogen,0,1
Massachusetts,2022,Methanol,0,1
Massachusetts,2022,Gasoline,4777600,0
Massachusetts,2022,Diesel,59300,0
Massachusetts,2022,Unknown Fuel,30200,0
Michigan,2022,Electric (EV),33100,1
Michigan,2022,Plug-In Hybrid Electric (PHEV),24300,1
Michigan,2022,Hybrid Electric (HEV),122800,1
Michigan,2022,Biodiesel,62800,1
Michigan,2022,Ethanol/Flex (E85),905700,1
Michigan,2022,Compressed Natural Gas (CNG),300,1
Michigan,2022,Propane,100,1
Michigan,2022,Hydrogen,0,1
Michigan,2022,Methanol,0,1
Michigan,2022,Gasoline,7071800,0
Michigan,2022,Diesel,175400,0
Michigan,2022,Unknown Fuel,49600,0
Minnesota,2022,Electric (EV),24300,1
Minnesota,2022,Plug-In Hybrid Electric (PHEV),11900,1
Minnesota,2022,Hybrid Electric (HEV),105300,1
Minnesota,2022,Biodiesel,46900,1
Minnesota,2022,Ethanol/Flex (E85),531500,1
Minnesota,2022,Compressed Natural Gas (CNG),100,1
Minnesota,2022,Propane,0,1
Minnesota,2022,Hydrogen,0,1
Minnesota,2022,Methanol,0,1
Minnesota,2022,Gasoline,4180500,0
Minnesota,2022,Diesel,127300,0
Minnesota,2022,Unknown Fuel,25600,0
Mississippi,2022,Electric (EV),2400,1
Mississippi,2022,Plug-In Hybrid Electric (PHEV),1600,1
Mississippi,2022,Hybrid Electric (HEV),22300,1
Mississippi,2022,Biodiesel,31600,1
Mississippi,2022,Ethanol/Flex (E85),302000,1
Mississippi,2022,Compressed Natural Gas (CNG),100,1
Mississippi,2022,Propane,0,1
Mississippi,2022,Hydrogen,0,1
Mississippi,2022,Methanol,0,1
Mississippi,2022,Gasoline,2275400,0
Mississippi,2022,Diesel,75400,0
Mississippi,2022,Unknown Fuel,9100,0
Missouri,2022,Electric (EV),17900,1
Missouri,2022,Plug-In Hybrid Electric (PHEV),10400,1
Missouri,2022,Hybrid Electric (HEV),95100,1
Missouri,2022,Biodiesel,61300,1
Missouri,2022,Ethanol/Flex (E85),576700,1
Missouri,2022,Compressed Natural Gas (CNG),1200,1
Missouri,2022,Propane,100,1
Missouri,2022,Hydrogen,0,1
Missouri,2022,Methanol,0,1
Missouri,2022,Gasoline,4444600,0
Missouri,2022,Diesel,176200,0
Missouri,2022,Unknown Fuel,38900,0
Montana,2022,Electric (EV),3300,1
Montana,2022,Plug-In Hybrid Electric (PHEV),1700,1
Montana,2022,Hybrid Electric (HEV),17100,1
Montana,2022,Biodiesel,33200,1
Montana,2022,Ethanol/Flex (E85),98000,1
Montana,2022,Compressed Natural Gas (CNG),0,1
Montana,2022,Propane,0,1
Montana,2022,Hydrogen,0,1
Montana,2022,Methanol,0,1
Montana,2022,Gasoline,765400,0
Montana,2022,Diesel,69900,0
Montana,2022,Unknown Fuel,11000,0
Nebraska,2022,Electric (EV),4600,1
Nebraska,2022,Plug-In Hybrid Electric (PHEV),2900,1
Nebraska,2022,Hybrid Electric (HEV),27300,1
Nebraska,2022,Biodiesel,25600,1
Nebraska,2022,Ethanol/Flex (E85),201800,1
Nebraska,2022,Compressed Natural Gas (CNG),100,1
Nebraska,2022,Propane,0,1
Nebraska,2022,Hydrogen,0,1
Nebraska,2022,Methanol,0,1
Nebraska,2022,Gasoline,1576900,0
Nebraska,2022,Diesel,75100,0
Nebraska,2022,Unknown Fuel,25900,0
Nevada,2022,Electric (EV),32900,1
Nevada,2022,Plug-In Hybrid Electric (PHEV),8800,1
Nevada,2022,Hybrid Electric (HEV),59100,1
Nevada,2022,Biodiesel,24700,1
Nevada,2022,Ethanol/Flex (E85),130700,1
Nevada,2022,Compressed Natural Gas (CNG),200,1
Nevada,2022,Propane,100,1
Nevada,2022,Hydrogen,0,1
Nevada,2022,Methanol,0,1
Nevada,2022,Gasoline,2157700,0
Nevada,2022,Diesel,85200,0
Nevada,2022,Unknown Fuel,21300,0
New Hampshire,2022,Electric (EV),7000,1
New Hampshire,2022,Plug-In Hybrid Electric (PHEV),4800,1
New Hampshire,2022,Hybrid Electric (HEV),31100,1
New Hampshire,2022,Biodiesel,12900,1
New Hampshire,2022,Ethanol/Flex (E85),95400,1
New Hampshire,2022,Compressed Natural Gas (CNG),100,1
New Hampshire,2022,Propane,0,1
New Hampshire,2022,Hydrogen,0,1
New Hampshire,2022,Methanol,0,1
New Hampshire,2022,Gasoline,1180700,0
New Hampshire,2022,Diesel,29400,0
New Hampshire,2022,Unknown Fuel,12300,0
New Jersey,2022,Electric (EV),87000,1
New Jersey,2022,Plug-In Hybrid Electric (PHEV),26800,1
New Jersey,2022,Hybrid Electric (HEV),142600,1
New Jersey,2022,Biodiesel,25900,1
New Jersey,2022,Ethanol/Flex (E85),404200,1
New Jersey,2022,Compressed Natural Gas (CNG),300,1
New Jersey,2022,Propane,0,1
New Jersey,2022,Hydrogen,0,1
New Jersey,2022,Methanol,0,1
New Jersey,2022,Gasoline,6339500,0
New Jersey,2022,Diesel,85500,0
New Jersey,2022,Unknown Fuel,36900,0
New Mexico,2022,Electric (EV),7100,1
New Mexico,2022,Plug-In Hybrid Electric (PHEV),3900,1
New Mexico,2022,Hybrid Electric (HEV),37600,1
New Mexico,2022,Biodiesel,28600,1
New Mexico,2022,Ethanol/Flex (E85),155900,1
New Mexico,2022,Compressed Natural Gas (CNG),100,1
New Mexico,2022,Propane,100,1
New Mexico,2022,Hydrogen,0,1
New Mexico,2022,Methanol,0,1
New Mexico,2022,Gasoline,1584500,0
New Mexico,2022,Diesel,88000,0
New Mexico,2022,Unknown Fuel,23600,0
New York,2022,Electric (EV),84700,1
New York,2022,Plug-In Hybrid Electric (PHEV),59800,1
New York,2022,Hybrid Electric (HEV),259600,1
New York,2022,Biodiesel,48400,1
New York,2022,Ethanol/Flex (E85),633100,1
New York,2022,Compressed Natural Gas (CNG),400,1
New York,2022,Propane,100,1
New York,2022,Hydrogen,0,1
New York,2022,Methanol,0,1
New York,2022,Gasoline,9987400,0
New York,2022,Diesel,152000,0
New York,2022,Unknown Fuel,80800,0
North Carolina,2022,Electric (EV),45600,1
North Carolina,2022,Plug-In Hybrid Electric (PHEV),18800,1
North Carolina,2022,Hybrid Electric (HEV),175300,1
North Carolina,2022,Biodiesel,71300,1
North Carolina,2022,Ethanol/Flex (E85),675300,1
North Carolina,2022,Compressed Natural Gas (CNG),300,1
North Carolina,2022,Propane,100,1
North Carolina,2022,Hydrogen,0,1
North Carolina,2022,Methanol,0,1
North Carolina,2022,Gasoline,7700300,0
North Carolina,2022,Diesel,209600,0
North Carolina,2022,Unknown Fuel,73700,0
North Dakota,2022,Electric (EV),600,1
North Dakota,2022,Plug-In Hybrid Electric (PHEV),600,1
North Dakota,2022,Hybrid Electric (HEV),6600,1
North Dakota,2022,Biodiesel,18300,1
North Dakota,2022,Ethanol/Flex (E85),93500,1
North Dakota,2022,Compressed Natural Gas (CNG),0,1
North Dakota,2022,Propane,0,1
North Dakota,2022,Hydrogen,0,1
North Dakota,2022,Methanol,0,1
North Dakota,2022,Gasoline,614300,0
North Dakota,2022,Diesel,43800,0
North Dakota,2022,Unknown Fuel,7800,0
Ohio,2022,Electric (EV),34100,1
Ohio,2022,Plug-In Hybrid Electric (PHEV),17800,1
Ohio,2022,Hybrid Electric (HEV),165700,1
Ohio,2022,Biodiesel,63400,1
Ohio,2022,Ethanol/Flex (E85),868500,1
Ohio,2022,Compressed Natural Gas (CNG),700,1
Ohio,2022,Propane,100,1
Ohio,2022,Hydrogen,0,1
Ohio,2022,Methanol,0,1
Ohio,2022,Gasoline,8868300,0
Ohio,2022,Diesel,197000,0
Ohio,2022,Unknown Fuel,62700,0
Oklahoma,2022,Electric (EV),16300,1
Oklahoma,2022,Plug-In Hybrid Electric (PHEV),11500,1
Oklahoma,2022,Hybrid Electric (HEV),47000,1
Oklahoma,2022,Biodiesel,60200,1
Oklahoma,2022,Ethanol/Flex (E85),380800,1
Oklahoma,2022,Compressed Natural Gas (CNG),2000,1
Oklahoma,2022,Propane,300,1
Oklahoma,2022,Hydrogen,0,1
Oklahoma,2022,Methanol,0,1
Oklahoma,2022,Gasoline,3538100,0
Oklahoma,2022,Diesel,147500,0
Oklahoma,2022,Unknown Fuel,46200,0
Oregon,2022,Electric (EV),47000,1
Oregon,2022,Plug-In Hybrid Electric (PHEV),22500,1
Oregon,2022,Hybrid Electric (HEV),138900,1
Oregon,2022,Biodiesel,50200,1
Oregon,2022,Ethanol/Flex (E85),186300,1
Oregon,2022,Compressed Natural Gas (CNG),100,1
Oregon,2022,Propane,100,1
Oregon,2022,Hydrogen,0,1
Oregon,2022,Methanol,0,1
Oregon,2022,Gasoline,3065400,0
Oregon,2022,Diesel,216100,0
Oregon,2022,Unknown Fuel,53200,0
Pennsylvania,2022,Electric (EV),47400,1
Pennsylvania,2022,Plug-In Hybrid Electric (PHEV),25400,1
Pennsylvania,2022,Hybrid Electric (HEV),199600,1
Pennsylvania,2022,Biodiesel,68100,1
Pennsylvania,2022,Ethanol/Flex (E85),698500,1
Pennsylvania,2022,Compressed Natural Gas (CNG),500,1
Pennsylvania,2022,Propane,100,1
Pennsylvania,2022,Hydrogen,0,1
Pennsylvania,2022,Methanol,0,1
Pennsylvania,2022,Gasoline,8888900,0
Pennsylvania,2022,Diesel,191700,0
Pennsylvania,2022,Unknown Fuel,45100,0
Rhode Island,2022,Electric (EV),4300,1
Rhode Island,2022,Plug-In Hybrid Electric (PHEV),3400,1
Rhode Island,2022,Hybrid Electric (HEV),18600,1
Rhode Island,2022,Biodiesel,2800,1
Rhode Island,2022,Ethanol/Flex (E85),43100,1
Rhode Island,2022,Compressed Natural Gas (CNG),0,1
Rhode Island,2022,Propane,0,1
Rhode Island,2022,Hydrogen,0,1
Rhode Island,2022,Methanol,0,1
Rhode Island,2022,Gasoline,782500,0
Rhode Island,2022,Diesel,11200,0
Rhode Island,2022,Unknown Fuel,6100,0
South Carolina,2022,Electric (EV),13500,1
South Carolina,2022,Plug-In Hybrid Electric (PHEV),6700,1
South Carolina,2022,Hybrid Electric (HEV),66800,1
South Carolina,2022,Biodiesel,38300,1
South Carolina,2022,Ethanol/Flex (E85),411400,1
South Carolina,2022,Compressed Natural Gas (CNG),100,1
South Carolina,2022,Propane,100,1
South Carolina,2022,Hydrogen,0,1
South Carolina,2022,Methanol,0,1
South Carolina,2022,Gasoline,4254700,0
South Carolina,2022,Diesel,107600,0
South Carolina,2022,Unknown Fuel,45500,0
South Dakota,2022,Electric (EV),1200,1
South Dakota,2022,Plug-In Hybrid Electric (PHEV),1000,1
South Dakota,2022,Hybrid Electric (HEV),10300,1
South Dakota,2022,Biodiesel,20000,1
South Dakota,2022,Ethanol/Flex (E85),105700,1
South Dakota,2022,Compressed Natural Gas (CNG),0,1
South Dakota,2022,Propane,0,1
South Dakota,2022,Hydrogen,0,1
South Dakota,2022,Methanol,0,1
South Dakota,2022,Gasoline,739400,0
South Dakota,2022,Diesel,53000,0
South Dakota,2022,Unknown Fuel,14500,0
Tennessee,2022,Electric (EV),22000,1
Tennessee,2022,Plug-In Hybrid Electric (PHEV),8900,1
Tennessee,2022,Hybrid Electric (HEV),94000,1
Tennessee,2022,Biodiesel,45700,1
Tennessee,2022,Ethanol/Flex (E85),519400,1
Tennessee,2022,Compressed Natural Gas (CNG),100,1
Tennessee,2022,Propane,100,1
Tennessee,2022,Hydrogen,0,1
Tennessee,2022,Methanol,0,1
Tennessee,2022,Gasoline,5536100,0
Tennessee,2022,Diesel,157700,0
Tennessee,2022,Unknown Fuel,38600,0
Texas,2022,Electric (EV),149000,1
Texas,2022,Plug-In Hybrid Electric (PHEV),42800,1
Texas,2022,Hybrid Electric (HEV),361800,1
Texas,2022,Biodiesel,420800,1
Texas,2022,Ethanol/Flex (E85),2398800,1
Texas,2022,Compressed Natural Gas (CNG),1400,1
Texas,2022,Propane,1400,1
Texas,2022,Hydrogen,0,1
Texas,2022,Methanol,0,1
Texas,2022,Gasoline,21065800,0
Texas,2022,Diesel,771000,0
Texas,2022,Unknown Fuel,133200,0
Utah,2022,Electric (EV),28000,1
Utah,2022,Plug-In Hybrid Electric (PHEV),10200,1
Utah,2022,Hybrid Electric (HEV),69300,1
Utah,2022,Biodiesel,61500,1
Utah,2022,Ethanol/Flex (E85),189900,1
Utah,2022,Compressed Natural Gas (CNG),2300,1
Utah,2022,Propane,600,1
Utah,2022,Hydrogen,0,1
Utah,2022,Methanol,0,1
Utah,2022,Gasoline,2454700,0
Utah,2022,Diesel,155000,0
Utah,2022,Unknown Fuel,26000,0
Vermont,2022,Electric (EV),5300,1
Vermont,2022,Plug-In Hybrid Electric (PHEV),4200,1
Vermont,2022,Hybrid Electric (HEV),17800,1
Vermont,2022,Biodiesel,6400,1
Vermont,2022,Ethanol/Flex (E85),40000,1
Vermont,2022,Compressed Natural Gas (CNG),0,1
Vermont,2022,Propane,0,1
Vermont,2022,Hydrogen,0,1
Vermont,2022,Methanol,0,1
Vermont,2022,Gasoline,501500,0
Vermont,2022,Diesel,14700,0
Vermont,2022,Unknown Fuel,5100,0
Virginia,2022,Electric (EV),56600,1
Virginia,2022,Plug-In Hybrid Electric (PHEV),21700,1
Virginia,2022,Hybrid Electric (HEV),198400,1
Virginia,2022,Biodiesel,40000,1
Virginia,2022,Ethanol/Flex (E85),496200,1
Virginia,2022,Compressed Natural Gas (CNG),300,1
Virginia,2022,Propane,0,1
Virginia,2022,Hydrogen,0,1
Virginia,2022,Methanol,0,1
Virginia,2022,Gasoline,6643300,0
Virginia,2022,Diesel,153700,0
Virginia,2022,Unknown Fuel,31900,0
Washington,2022,Electric (EV),104100,1
Washington,2022,Plug-In Hybrid Electric (PHEV),31400,1
Washington,2022,Hybrid Electric (HEV),270200,1
Washington,2022,Biodiesel,67500,1
Washington,2022,Ethanol/Flex (E85),348300,1
Washington,2022,Compressed Natural Gas (CNG),100,1
Washington,2022,Propane,100,1
Washington,2022,Hydrogen,0,1
Washington,2022,Methanol,0,1
Washington,2022,Gasoline,5650700,0
Washington,2022,Diesel,277400,0
Washington,2022,Unknown Fuel,52700,0
West Virginia,2022,Electric (EV),1900,1
West Virginia,2022,Plug-In Hybrid Electric (PHEV),1400,1
West Virginia,2022,Hybrid Electric (HEV),18300,1
West Virginia,2022,Biodiesel,15600,1
West Virginia,2022,Ethanol/Flex (E85),127500,1
West Virginia,2022,Compressed Natural Gas (CNG),100,1
West Virginia,2022,Propane,0,1
West Virginia,2022,Hydrogen,0,1
West Virginia,2022,Methanol,0,1
West Virginia,2022,Gasoline,1267500,0
West Virginia,2022,Diesel,45700,0
West Virginia,2022,Unknown Fuel,10900,0
Wisconsin,2022,Electric (EV),15700,1
Wisconsin,2022,Plug-In Hybrid Electric (PHEV),10000,1
Wisconsin,2022,Hybrid Electric (HEV),105200,1
Wisconsin,2022,Biodiesel,46500,1
Wisconsin,2022,Ethanol/Flex (E85),549700,1
Wisconsin,2022,Compressed Natural Gas (CNG),300,1
Wisconsin,2022,Propane,0,1
Wisconsin,2022,Hydrogen,0,1
Wisconsin,2022,Methanol,0,1
Wisconsin,2022,Gasoline,4577400,0
Wisconsin,2022,Diesel,144500,0
Wisconsin,2022,Unknown Fuel,26900,0
Wyoming,2022,Electric (EV),800,1
Wyoming,2022,Plug-In Hybrid Electric (PHEV),600,1
Wyoming,2022,Hybrid Electric (HEV),6900,1
Wyoming,2022,Biodiesel,19100,1
Wyoming,2022,Ethanol/Flex (E85),58600,1
Wyoming,2022,Compressed Natural Gas (CNG),0,1
Wyoming,2022,Propane,0,1
Wyoming,2022,Hydrogen,0,1
Wyoming,2022,Methanol,0,1
Wyoming,2022,Gasoline,483000,0
Wyoming,2022,Diesel,61200,0
Wyoming,2022,Unknown Fuel,14200,0
